uf,municipio,qtde,latitude,longitude
SC,SAO MARTINHO,7,-28.1609,-48.9867
SC,SAO MIGUEL DA BOA VISTA,5,-26.687,-53.2511
SC,SAO MIGUEL DO OESTE,46,-26.7242,-53.5163
SC,SAO PEDRO DE ALCANTARA,3,-27.5665,-48.8048
SC,SAUDADES,3,-26.9317,-53.0021
SC,SCHROEDER,18,-26.4116,-49.074
SC,SEARA,14,-27.1564,-52.299
SC,SERRA ALTA,1,-26.7229,-53.0409
SC,SIDEROPOLIS,13,-28.5955,-49.4314
SC,SOMBRIO,28,-29.108,-49.6328
SC,SUL BRASIL,3,-26.7351,-52.964
SC,TAIO,19,-27.121,-49.9942
SC,TANGARA,10,-27.0996,-51.2473
SC,TIGRINHOS,6,-26.6876,-53.1545
SC,TIJUCAS,32,-27.2354,-48.6322
SC,TIMBE DO SUL,5,-28.8287,-49.842
SC,TIMBO,37,-26.8246,-49.269
SC,TIMBO GRANDE,10,-26.6127,-50.6607
SC,TRES BARRAS,23,-26.1056,-50.3197
SC,TREVISO,3,-28.5097,-49.4634
SC,TREZE DE MAIO,5,-28.5537,-49.1565
SC,TREZE TILIAS,9,-27.0026,-51.4084
SC,TROMBUDO CENTRAL,6,-27.3033,-49.793
SC,TUBARAO,93,-28.4713,-49.0144
SC,TUNAPOLIS,1,-26.9681,-53.6417
SC,TURVO,13,-28.9272,-49.6831
SC,UNIAO DO OESTE,1,-26.762,-52.8541
SC,URUBICI,9,-28.0157,-49.5925
SC,URUPEMA,2,-27.9557,-49.8729
SC,URUSSANGA,11,-28.518,-49.3238
SC,VARGEAO,6,-26.8621,-52.1549
SC,VARGEM,1,-27.4867,-50.9724
SC,VARGEM BONITA,4,-27.0055,-51.7402
SC,VIDAL RAMOS,4,-27.3886,-49.3593
SC,VIDEIRA,46,-27.0086,-51.1543
SC,VITOR MEIRELES,5,-26.8782,-49.8328
SC,WITMARSUM,7,-26.9275,-49.7947
SC,XANXERE,81,-26.8747,-52.4036
SC,XAVANTINA,4,-27.0667,-52.343
SC,XAXIM,32,-26.9596,-52.5374
SC,ZORTEA,4,-27.4521,-51.552
SE,AMPARO DE SAO FRANCISCO,2,-10.1348,-36.935
SE,AQUIDABA,8,-10.278,-37.0148
SE,ARACAJU,745,-10.9091,-37.0677
SE,ARAUA,8,-11.2614,-37.6201
SE,AREIA BRANCA,11,-10.758,-37.3251
SE,BARRA DOS COQUEIROS,30,-10.8996,-37.0323
SE,BOQUIM,17,-11.1397,-37.6195
SE,BREJO GRANDE,3,-10.4297,-36.4611
SE,CAMPO DO BRITO,15,-10.7392,-37.4954
SE,CANHOBA,2,-10.1365,-36.9806
SE,CANINDE DE SAO FRANCISCO,12,-9.64882,-37.7923
SE,CAPELA,25,-10.5069,-37.0628
SE,CARIRA,12,-10.3524,-37.7002
SE,CARMOPOLIS,14,-10.6449,-36.9887
SE,CEDRO DE SAO JOAO,4,-10.2534,-36.8856
SE,CRISTINAPOLIS,14,-11.4668,-37.7585
SE,CUMBE,4,-10.352,-37.1846
SE,DIVINA PASTORA,4,-10.6782,-37.1506
SE,ESTANCIA,74,-11.2659,-37.4484
SE,FEIRA NOVA,2,-10.2616,-37.3147
SE,FREI PAULO,11,-10.5513,-37.5279
SE,GARARU,4,-9.9722,-37.0869
SE,GENERAL MAYNARD,4,-10.6835,-36.9838
SE,GRACCHO CARDOSO,4,,
SE,ILHA DAS FLORES,4,-10.4425,-36.5479
SE,INDIAROBA,9,-11.5157,-37.515
SE,ITABAIANA,48,-10.6826,-37.4273
SE,ITABAIANINHA,19,-11.2693,-37.7875
SE,ITABI,4,-10.1248,-37.1056
SE,ITAPORANGA D'AJUDA,30,-10.99,-37.3078
SE,JAPARATUBA,9,-10.5849,-36.9418
SE,JAPOATA,4,-10.3477,-36.8045
SE,LAGARTO,54,-10.9136,-37.6689
SE,LARANJEIRAS,25,-10.7981,-37.1731
SE,MACAMBIRA,3,-10.6619,-37.5413
SE,MALHADA DOS BOIS,1,-10.3418,-36.9252
SE,MALHADOR,11,-10.6649,-37.3004
SE,MARUIM,10,-10.7308,-37.0856
SE,MOITA BONITA,4,-10.5769,-37.3512
SE,MONTE ALEGRE DE SERGIPE,9,-10.0256,-37.5616
SE,MURIBECA,5,-10.4271,-36.9588
SE,NEOPOLIS,10,-10.3215,-36.585
SE,NOSSA SENHORA APARECIDA,6,-10.3944,-37.4517
SE,NOSSA SENHORA DA GLORIA,16,-10.2158,-37.4211
SE,NOSSA SENHORA DAS DORES,14,-10.4854,-37.1963
SE,NOSSA SENHORA DE LOURDES,4,-10.0772,-37.0615
SE,NOSSA SENHORA DO SOCORRO,212,-10.8468,-37.1231
SE,PACATUBA,8,-10.4538,-36.6531
SE,PEDRA MOLE,1,-10.6134,-37.6922
SE,PEDRINHAS,6,-11.1902,-37.6775
SE,PINHAO,5,-10.5677,-37.7242
SE,PIRAMBU,10,-10.7215,-36.8544
SE,POCO REDONDO,10,-9.80616,-37.6833
SE,POCO VERDE,12,-10.7151,-38.1813
SE,PORTO DA FOLHA,11,-9.91626,-37.2842
SE,PROPRIA,50,-10.2138,-36.8442
SE,RIACHAO DO DANTAS,8,-11.0729,-37.731
SE,RIACHUELO,10,-10.735,-37.1966
SE,RIBEIROPOLIS,13,-10.5357,-37.438
SE,ROSARIO DO CATETE,9,-10.6904,-37.0357
SE,SALGADO,13,-11.0288,-37.4804
SE,SANTA LUZIA DO ITANHY,12,-11.3536,-37.4586
SE,SANTA ROSA DE LIMA,3,-10.6434,-37.1931
SE,SANTANA DO SAO FRANCISCO,6,-10.2922,-36.6105
SE,SANTO AMARO DAS BROTAS,9,-10.7892,-37.0564
SE,SAO CRISTOVAO,102,-11.0084,-37.2044
SE,SAO DOMINGOS,9,-10.7916,-37.5685
SE,SAO FRANCISCO,1,-10.3442,-36.8869
SE,SAO MIGUEL DO ALEIXO,4,-10.3847,-37.3836
SE,SIMAO DIAS,24,-10.7387,-37.8097
SE,SIRIRI,7,-10.5965,-37.1131
SE,TELHA,1,-10.2064,-36.8818
SE,TOBIAS BARRETO,43,-11.1798,-37.9995
SE,TOMAR DO GERU,11,-11.3694,-37.8433
SE,UMBAUBA,18,-11.3809,-37.6623
SP,ADAMANTINA,47,-21.682,-51.0737
SP,ADOLFO,9,-21.2325,-49.6451
SP,AGUAI,48,-22.0572,-46.9735
SP,AGUAS DA PRATA,11,-21.9319,-46.7176
SP,AGUAS DE LINDOIA,24,-22.4733,-46.6314
SP,AGUAS DE SANTA BARBARA,13,-22.8812,-49.2421
SP,AGUAS DE SAO PEDRO,3,-22.5977,-47.8734
SP,AGUDOS,67,-22.4694,-48.9863
SP,ALAMBARI,10,-23.5503,-47.898
SP,ALFREDO MARCONDES,2,-21.9527,-51.414
SP,ALTAIR,10,-20.5242,-49.0571
SP,ALTINOPOLIS,18,-21.0214,-47.3712
SP,ALTO ALEGRE,10,-21.5811,-50.168
SP,ALUMINIO,25,-23.5306,-47.2546
SP,ALVARES FLORENCE,8,-20.3203,-49.9141
SP,ALVARES MACHADO,27,-22.0764,-51.4722
SP,ALVARO DE CARVALHO,7,-22.0841,-49.719
SP,ALVINLANDIA,6,-22.4435,-49.7623
SP,AMERICANA,325,-22.7374,-47.3331
SP,AMERICO BRASILIENSE,27,-21.7288,-48.1147
SP,AMERICO DE CAMPOS,11,-20.2985,-49.7359
SP,AMPARO,93,-22.7088,-46.772
SP,ANALANDIA,8,-22.1289,-47.6619
SP,ANDRADINA,113,-20.8948,-51.3786
SP,ANGATUBA,29,-23.4917,-48.4139
SP,ANHEMBI,10,-22.793000000000006,-48.1336
SP,ANHUMAS,4,-22.2934,-51.3895
SP,APARECIDA,56,-22.8495,-45.2325
SP,APARECIDA D'OESTE,10,-20.4487,-50.8835
SP,APIAI,31,-24.5108,-48.8443
SP,ARACARIGUAMA,40,-23.4366,-47.0608
SP,ARACATUBA,393,-21.2076,-50.4401
SP,ARACOIABA DA SERRA,40,-23.5029,-47.6166
SP,ARAMINA,11,-20.0882,-47.7873
SP,ARANDU,10,-23.1386,-49.0487
SP,ARAPEI,1,-22.6717,-44.4441
SP,ARARAQUARA,276,-21.7845,-48.178
SP,ARARAS,189,-22.3572,-47.3842
SP,ARCO-IRIS,2,-21.7728,-50.466
SP,AREALVA,18,-22.031,-48.9135
SP,AREIAS,3,-22.5786,-44.6992
SP,AREIOPOLIS,9,-22.6672,-48.6681
SP,ARIRANHA,14,-21.1872,-48.7904
SP,ARTUR NOGUEIRA,67,-22.5727,-47.1727
SP,ARUJA,151,-23.3965,-46.32
SP,ASPASIA,2,-20.16,-50.728
SP,ASSIS,244,-22.66,-50.4183
SP,ATIBAIA,246,-23.1171,-46.5563
SP,AURIFLAMA,26,-20.6836,-50.5572
SP,AVAI,12,-22.1514,-49.3356
SP,AVANHANDAVA,20,-21.4584,-49.9509
SP,AVARE,102,-23.1067,-48.9251
SP,BADY BASSITT,41,-20.9197,-49.4385
SP,BALBINOS,3,-21.8963,-49.3619
SP,BALSAMO,15,-20.7348,-49.5865
SP,BANANAL,18,-22.6819,-44.3281
SP,BARAO DE ANTONINA,4,-23.6284,-49.5634
SP,BARBOSA,10,-21.2657,-49.9518
SP,BARIRI,37,-22.073,-48.7438
SP,BARRA BONITA,36,-22.4909,-48.5583
SP,BARRA DO CHAPEU,3,-24.4722,-49.0238
SP,BARRA DO TURVO,6,-24.759,-48.5013
SP,BARRETOS,181,-20.5531,-48.5698
SP,BARRINHA,28,-21.1864,-48.1636
SP,BARUERI,463,-23.5057,-46.879
SP,BASTOS,36,-21.921,-50.7357
SP,BATATAIS,57,-20.8929,-47.5921
SP,BAURU,911,-22.3246,-49.0871
SP,BEBEDOURO,146,-20.9491,-48.4791
SP,BENTO DE ABREU,4,-21.2686,-50.81399999999999
SP,BERNARDINO DE CAMPOS,13,-23.0164,-49.4679
SP,BERTIOGA,97,-23.8486,-46.1396
SP,BILAC,12,-21.404,-50.4746
SP,BIRIGUI,197,-21.291,-50.3432
SP,BIRITIBA-MIRIM,55,-23.5698,-46.0407
SP,BOA ESPERANCA DO SUL,17,-21.9918,-48.3906
SP,BOCAINA,16,-22.1365,-48.523
SP,BOFETE,12,-23.1055,-48.2582
SP,BOITUVA,69,-23.2855,-47.6786
SP,BOM JESUS DOS PERDOES,43,-23.1356,-46.4675
SP,BOM SUCESSO DE ITARARE,3,-24.3155,-49.1451
SP,BORA,2,-22.2696,-50.5409
SP,BORACEIA,6,-22.1926,-48.7808
SP,BORBOREMA,14,-21.6214,-49.0741
SP,BOREBI,4,-22.5728,-48.9707
SP,BOTUCATU,268,-22.8837,-48.4437
SP,BRAGANCA PAULISTA,243,-22.9527,-46.5419
SP,BRAUNA,5,-21.499,-50.3175
SP,BREJO ALEGRE,7,-21.1651,-50.1861
SP,BRODOWSKI,30,-20.9845,-47.6572
SP,BROTAS,43,-22.2795,-48.1251
SP,BURI,37,-23.7977,-48.5958
SP,BURITAMA,36,-21.0661,-50.1475
SP,BURITIZAL,7,-20.1911,-47.7096
SP,CABRALIA PAULISTA,12,-22.4576,-49.3393
SP,CABREUVA,48,-23.3053,-47.1362
SP,CACAPAVA,116,-23.0992,-45.7076
SP,CACHOEIRA PAULISTA,51,-22.6665,-45.0154
SP,CACONDE,13,-21.528,-46.6437
SP,CAFELANDIA,52,-21.8031,-49.6092
SP,CAIABU,7,-22.0127,-51.2394
SP,CAIEIRAS,219,-23.3607,-46.7397
SP,CAIUA,8,-21.8322,-51.9969
SP,CAJAMAR,106,-23.355,-46.8781
SP,CAJATI,48,-24.7324,-48.1223
SP,CAJOBI,24,-20.8773,-48.8063
SP,CAJURU,26,-21.2749,-47.303
SP,CAMPINA DO MONTE ALEGRE,5,-23.5895,-48.4758
SP,CAMPINAS,1682,-22.9053,-47.0659
SP,CAMPO LIMPO PAULISTA,126,-23.2078,-46.7889
SP,CAMPOS DO JORDAO,97,-22.7296,-45.5833
SP,CAMPOS NOVOS PAULISTA,6,-22.602,-49.9987
SP,CANANEIA,26,-25.0144,-47.9341
SP,CANAS,3,-22.7003,-45.0521
SP,CANDIDO MOTA,49,-22.7471,-50.3873
SP,CANDIDO RODRIGUES,3,-21.3275,-48.6327
SP,CANITAR,6,-23.004,-49.7839
SP,CAPAO BONITO,63,-24.0113,-48.3482
SP,CAPELA DO ALTO,19,-23.4685,-47.7388
SP,CAPIVARI,46,-22.9951,-47.5071
SP,CARAGUATATUBA,239,-23.6125,-45.4125
SP,CARAPICUIBA,634,-23.5235,-46.8407
SP,CARDOSO,24,-20.08,-49.9183
SP,CASA BRANCA,42,-21.7708,-47.0852
SP,CASSIA DOS COQUEIROS,4,-21.2801,-47.1643
SP,CASTILHO,33,-20.8689,-51.4884
SP,CATANDUVA,281,-21.1314,-48.977
SP,CATIGUA,13,-21.0519,-49.0616
SP,CEDRAL,14,-20.9009,-49.2664
SP,CERQUEIRA CESAR,22,-23.038,-49.1655
SP,CERQUILHO,39,-23.1665,-47.7459
SP,CESARIO LANGE,32,-23.226,-47.9545
SP,CHARQUEADA,21,-22.5096,-47.7755
SP,CHAVANTES,17,-23.0366,-49.7096
SP,CLEMENTINA,9,-21.5604,-50.4525
SP,COLINA,27,-20.7114,-48.5387
SP,COLOMBIA,6,-20.1768,-48.6865
SP,CONCHAL,34,-22.3375,-47.1729
SP,CONCHAS,23,-23.0154,-48.0134
SP,CORDEIROPOLIS,20,-22.4778,-47.4519
SP,COROADOS,14,-21.3521,-50.2859
SP,CORONEL MACEDO,3,-23.6261,-49.31
SP,CORUMBATAI,6,-22.2213,-47.6215
SP,COSMOPOLIS,102,-22.6419,-47.1926
SP,COSMORAMA,9,-20.4755,-49.7827
SP,COTIA,340,-23.6022,-46.919
SP,CRAVINHOS,43,-21.338,-47.7324
SP,CRISTAIS PAULISTA,9,-20.4036,-47.4209
SP,CRUZALIA,3,-22.7373,-50.7909
SP,CRUZEIRO,143,-22.5728,-44.969
SP,CUBATAO,153,-23.8911,-46.424
SP,CUNHA,35,-23.0731,-44.9576
SP,DESCALVADO,43,-21.9002,-47.6181
SP,DIADEMA,737,-23.6813,-46.6205
SP,DIRCE REIS,2,-20.4642,-50.6073
SP,DIVINOLANDIA,8,-21.6637,-46.7361
SP,DOBRADA,8,-21.5155,-48.3935
SP,DOIS CORREGOS,29,-22.3673,-48.3819
SP,DOLCINOPOLIS,4,-20.124,-50.5149
SP,DOURADO,8,-22.1044,-48.3178
SP,DRACENA,81,-21.4843,-51.535
SP,DUARTINA,32,-22.4146,-49.4084
SP,DUMONT,5,-21.2324,-47.9756
SP,ECHAPORA,10,-22.4326,-50.2038
SP,ELDORADO,17,-24.5281,-48.1141
SP,ELIAS FAUSTO,19,-23.0428,-47.3682
SP,ELISIARIO,5,-21.1678,-49.1146
SP,EMBAUBA,6,-20.9796,-48.8325
SP,EMBU DAS ARTES,494,-23.6437,-46.8579
SP,EMBU-GUACU,122,-23.8297,-46.8136
SP,EMILIANOPOLIS,4,-21.8314,-51.4832
SP,ENGENHEIRO COELHO,16,-22.4836,-47.21100000000001
SP,ESPIRITO SANTO DO PINHAL,60,-22.1909,-46.7477
SP,ESPIRITO SANTO DO TURVO,6,-22.6925,-49.4341
SP,ESTIVA GERBI,15,-22.2713,-46.9481
SP,ESTRELA D'OESTE,9,-20.2875,-50.4049
SP,ESTRELA DO NORTE,6,-22.4859,-51.6632
SP,EUCLIDES DA CUNHA PAULISTA,8,-22.5545,-52.5928
SP,FARTURA,17,-23.3916,-49.5124
SP,FERNANDO PRESTES,4,-21.2661,-48.6874
SP,FERNANDOPOLIS,101,-20.2806,-50.2471
SP,FERNAO,2,-22.3607,-49.5187
SP,FERRAZ DE VASCONCELOS,371,-23.5411,-46.371
SP,FLORA RICA,5,-21.6727,-51.3821
SP,FLOREAL,4,-20.6752,-50.1513
SP,FLORIDA PAULISTA,14,-21.6127,-51.1724
SP,FLORINEA,8,,
SP,FRANCA,430,-20.5352,-47.4039
SP,FRANCISCO MORATO,345,-23.2792,-46.7448
SP,FRANCO DA ROCHA,262,-23.3229,-46.729
SP,GABRIEL MONTEIRO,4,-21.5294,-50.5573
SP,GALIA,13,-22.2918,-49.5504
SP,GARCA,89,-22.2125,-49.6546
SP,GASTAO VIDIGAL,6,-20.7948,-50.1912
SP,GAVIAO PEIXOTO,5,-21.8367,-48.4957
SP,GENERAL SALGADO,16,-20.6485,-50.364
SP,GETULINA,20,-21.7961,-49.9312
SP,GLICERIO,8,-21.3812,-50.2123
SP,GUAICARA,17,-21.6195,-49.8013
SP,GUAIMBE,18,-21.9091,-49.8986
SP,GUAIRA,35,-20.3196,-48.312
SP,GUAPIACU,31,-20.7959,-49.2172
SP,GUAPIARA,29,-24.1892,-48.5295
SP,GUARA,36,-20.4302,-47.8236
SP,GUARACAI,12,-21.0292,-51.2119
SP,GUARACI,9,-20.4977,-48.9391
SP,GUARANI D'OESTE,9,-20.0746,-50.3411
SP,GUARANTA,20,-21.8942,-49.5914
SP,GUARARAPES,51,-21.2544,-50.6453
SP,GUARAREMA,62,-23.4112,-46.0369
SP,GUARATINGUETA,163,-22.8075,-45.1938
SP,GUAREI,9,-23.3714,-48.1837
SP,GUARIBA,46,-21.3594,-48.2316
SP,GUARUJA,384,-23.9888,-46.258
SP,GUARULHOS,2513,-23.4538,-46.5333
SP,GUATAPARA,4,-21.4944,-48.0356
SP,GUZOLANDIA,11,-20.6467,-50.6645
SP,HERCULANDIA,17,-22.0038,-50.3907
SP,HOLAMBRA,12,-22.6405,-47.0487
SP,HORTOLANDIA,264,-22.8529,-47.2143
SP,IACANGA,16,-21.8896,-49.03100000000001
SP,IACRI,9,-21.8572,-50.6932
SP,IARAS,6,-22.8682,-49.1634
SP,IBATE,35,-21.9584,-47.9882
SP,IBIRA,22,-21.083,-49.2448
SP,IBIRAREMA,13,-22.8185,-50.0739
SP,IBITINGA,75,-21.7562,-48.8319
SP,IBIUNA,71,-23.6596,-47.223
SP,ICEM,10,-20.3391,-49.1915
SP,IEPE,10,-22.6602,-51.0779
SP,IGARACU DO TIETE,24,-22.509,-48.5597
SP,IGARAPAVA,34,-20.0407,-47.7466
SP,IGARATA,12,-23.2037,-46.157
SP,IGUAPE,40,-24.699,-47.5537
SP,ILHA COMPRIDA,17,-24.7307,-47.5383
SP,ILHA SOLTEIRA,39,-20.4326,-51.3426
SP,ILHABELA,60,-23.7785,-45.3552
SP,INDAIATUBA,233,-23.0816,-47.2101
SP,INDIANA,5,-22.1738,-51.2555
SP,INDIAPORA,8,-19.979,-50.2909
SP,INUBIA PAULISTA,8,-21.7695,-50.9633
SP,IPAUSSU,27,-23.0575,-49.6279
SP,IPERO,32,-23.3513,-47.6927
SP,IPEUNA,6,-22.4355,-47.7151
SP,IPIGUA,6,-20.6557,-49.3842
SP,IPORANGA,7,-24.5847,-48.5971
SP,IPUA,14,-20.4438,-48.0129
SP,IRACEMAPOLIS,24,-22.5832,-47.523
SP,IRAPUA,12,-21.2768,-49.4164
SP,IRAPURU,16,-21.5684,-51.3472
SP,ITABERA,13,-23.8638,-49.14
SP,ITAI,22,-23.4213,-49.092
SP,ITAJOBI,18,-21.3123,-49.0629
SP,ITAJU,4,-21.9857,-48.8116
SP,ITANHAEM,199,-24.1736,-46.788
SP,ITAOCA,9,-24.6393,-48.8413
SP,ITAPECERICA DA SERRA,254,-23.7161,-46.8572
SP,ITAPETININGA,181,-23.5886,-48.0483
SP,ITAPEVA,167,-23.9788,-48.8764
SP,ITAPEVI,376,-23.5488,-46.9327
SP,ITAPIRA,119,-22.4357,-46.8224
SP,ITAPIRAPUA PAULISTA,5,-24.572,-49.1661
SP,ITAPOLIS,42,-21.5942,-48.8149
SP,ITAPORANGA,20,-23.7043,-49.4819
SP,ITAPUI,15,-22.2324,-48.7197
SP,ITAPURA,11,-20.6419,-51.5063
SP,ITAQUAQUECETUBA,730,-23.4835,-46.3457
SP,ITARARE,52,-24.1085,-49.3352
SP,ITARIRI,16,-24.2834,-47.1736
SP,ITATIBA,151,-23.0035,-46.8464
SP,ITATINGA,14,-23.1047,-48.6157
SP,ITIRAPINA,18,-22.2562,-47.8166
SP,ITIRAPUA,11,-20.6416,-47.2194
SP,ITOBI,9,-21.7309,-46.9743
SP,ITU,199,-23.2544,-47.2927
SP,ITUPEVA,54,-23.1526,-47.0593
SP,ITUVERAVA,44,-20.3355,-47.7902
SP,JABORANDI,12,-20.6884,-48.4112
SP,JABOTICABAL,113,-21.252,-48.3252
SP,JACAREI,373,-23.2983,-45.9658
SP,JACI,14,-20.8805,-49.5797
SP,JACUPIRANGA,48,-24.6963,-48.0064
SP,JAGUARIUNA,58,-22.7037,-46.9851
SP,JALES,65,-20.2672,-50.5494
SP,JAMBEIRO,7,-23.2522,-45.6942
SP,JANDIRA,233,-23.5275,-46.9023
SP,JARDINOPOLIS,55,-21.0176,-47.7606
SP,JARINU,42,-23.1039,-46.728
SP,JAU,177,-22.2936,-48.5592
SP,JERIQUARA,4,-20.3116,-47.5918
SP,JOANOPOLIS,23,-22.927,-46.2741
SP,JOAO RAMALHO,7,-22.2473,-50.7694
SP,JOSE BONIFACIO,54,-21.0551,-49.6892
SP,JULIO MESQUITA,10,-22.0112,-49.7873
SP,JUMIRIM,2,-23.0884,-47.7868
SP,JUNDIAI,509,-23.1852,-46.8974
SP,JUNQUEIROPOLIS,44,-21.5103,-51.4342
SP,JUQUIA,35,-24.3101,-47.6426
SP,JUQUITIBA,51,-23.9244,-47.0653
SP,LAGOINHA,3,-23.0846,-45.1944
SP,LARANJAL PAULISTA,38,-23.0506,-47.8375
SP,LAVINIA,8,-21.1639,-51.0412
SP,LAVRINHAS,5,-22.57,-44.9024
SP,LEME,104,-22.1809,-47.3841
SP,LENCOIS PAULISTA,105,-22.6027,-48.8037
SP,LIMEIRA,384,-22.566,-47.397
SP,LINDOIA,7,-22.5226,-46.65
SP,LINS,169,-21.6718,-49.7526
SP,LORENA,157,-22.7334,-45.1197
SP,LOURDES,4,-20.966,-50.2263
SP,LOUVEIRA,35,-23.0856,-46.9484
SP,LUCELIA,32,-21.7182,-51.0215
SP,LUCIANOPOLIS,5,-22.4294,-49.522
SP,LUIS ANTONIO,11,-21.55,-47.7801
SP,LUIZIANIA,8,-21.6737,-50.3294
SP,LUPERCIO,9,-22.4146,-49.81800000000001
SP,LUTECIA,4,-22.3384,-50.394
SP,MACATUBA,24,-22.5002,-48.7102
SP,MACAUBAL,12,-20.8022,-49.9687
SP,MACEDONIA,5,-20.1444,-50.1973
SP,MAGDA,4,-20.6445,-50.2305
SP,MAIRINQUE,92,-23.5398,-47.185
SP,MAIRIPORA,185,-23.3171,-46.5897
SP,MANDURI,12,-23.0056,-49.3202
SP,MARABA PAULISTA,2,-22.1068,-51.9617
SP,MARACAI,22,-22.6149,-50.6713
SP,MARAPOAMA,3,-21.2587,-49.13
SP,MARIAPOLIS,2,-21.7959,-51.1824
SP,MARILIA,429,-22.2171,-49.9501
SP,MARINOPOLIS,8,-20.4389,-50.8254
SP,MARTINOPOLIS,32,-22.1462,-51.1709
SP,MATAO,76,-21.6025,-48.364
SP,MAUA,724,-23.6677,-46.4613
SP,MENDONCA,10,-21.1757,-49.5791
SP,MERIDIANO,8,-20.3579,-50.1811
SP,MESOPOLIS,3,-19.9684,-50.6326
SP,MIGUELOPOLIS,24,-20.1796,-48.03100000000001
SP,MINEIROS DO TIETE,16,-22.412,-48.451
SP,MIRA ESTRELA,3,-19.9789,-50.139
SP,MIRACATU,33,-24.2766,-47.4625
SP,MIRANDOPOLIS,35,-21.1313,-51.1035
SP,MIRANTE DO PARANAPANEMA,22,-22.2904,-51.9084
SP,MIRASSOL,81,-20.8169,-49.5206
SP,MIRASSOLANDIA,10,-20.6179,-49.4617
SP,MOCOCA,86,-21.4647,-47.0024
SP,MOGI DAS CRUZES,871,-23.5208,-46.1854
SP,MOGI MIRIM,167,-22.4332,-46.9532
SP,MOGI-GUACU,246,,
SP,MOMBUCA,8,-22.9285,-47.559
SP,MONCOES,6,-20.8509,-50.0975
SP,MONGAGUA,108,-24.0809,-46.6265
SP,MONTE ALEGRE DO SUL,13,-22.6817,-46.681
SP,MONTE ALTO,77,-21.2655,-48.4971
SP,MONTE APRAZIVEL,32,-20.768,-49.7184
SP,MONTE AZUL PAULISTA,36,-20.9065,-48.6387
SP,MONTE CASTELO,10,-21.2981,-51.5679
SP,MONTE MOR,74,-22.945,-47.3122
SP,MONTEIRO LOBATO,5,-22.9544,-45.8407
SP,MORRO AGUDO,64,-20.7288,-48.0581
SP,MORUNGABA,14,-22.8811,-46.7896
SP,MOTUCA,4,-21.5103,-48.1538
SP,MURUTINGA DO SUL,9,-20.9908,-51.2774
SP,NANTES,3,-22.6156,-51.24
SP,NARANDIBA,7,-22.4057,-51.5274
SP,NATIVIDADE DA SERRA,8,-23.3707,-45.4468
SP,NAZARE PAULISTA,38,-23.1747,-46.3983
SP,NEVES PAULISTA,16,-20.843000000000004,-49.6358
SP,NHANDEARA,26,-20.6945,-50.0436
SP,NIPOA,9,-20.9114,-49.7833
SP,NOVA ALIANCA,14,-21.0156,-49.4986
SP,NOVA CAMPINA,16,-24.1224,-48.9022
SP,NOVA CANAA PAULISTA,3,-20.3836,-50.9483
SP,NOVA EUROPA,6,-21.7765,-48.5705
SP,NOVA GRANADA,26,-20.5321,-49.3123
SP,NOVA GUATAPORANGA,4,-21.332,-51.6447
SP,NOVA INDEPENDENCIA,6,-21.1026,-51.4905
SP,NOVA LUZITANIA,6,-20.856,-50.2617
SP,NOVA ODESSA,103,-22.7832,-47.2941
SP,NOVAIS,6,-20.9893,-48.9141
SP,NOVO HORIZONTE,65,-21.4651,-49.2234
SP,NUPORANGA,10,-20.7296,-47.7429
SP,OCAUCU,8,-22.438,-49.922
SP,OLEO,4,-22.9435,-49.3419
SP,OLIMPIA,101,-20.7366,-48.9106
SP,ONDA VERDE,8,-20.6042,-49.2929
SP,ORIENTE,8,-22.1549,-50.0971
SP,ORINDIUVA,6,-20.1861,-49.3464
SP,ORLANDIA,47,-20.7169,-47.8852
SP,OSASCO,1235,-23.5324,-46.7916
SP,OSCAR BRESSANE,3,-22.3149,-50.2811
SP,OSVALDO CRUZ,59,-21.7968,-50.8793
SP,OURINHOS,138,-22.9797,-49.8697
SP,OURO VERDE,13,-21.4872,-51.7024
SP,OUROESTE,9,-20.0061,-50.3768
SP,PACAEMBU,17,-21.5627,-51.2654
SP,PALESTINA,12,-20.39,-49.4309
SP,PALMARES PAULISTA,11,-21.0854,-48.8037
SP,PALMEIRA D'OESTE,16,-20.4148,-50.7632
SP,PALMITAL,26,-22.7858,-50.218
SP,PANORAMA,32,-21.354,-51.8562
SP,PARAGUACU PAULISTA,86,-22.4114,-50.5732
SP,PARAIBUNA,12,-23.3872,-45.6639
SP,PARAISO,8,-21.0159,-48.7761
SP,PARANAPANEMA,12,-23.3862,-48.7214
SP,PARANAPUA,5,-20.1048,-50.5886
SP,PARAPUA,14,-21.7792,-50.7949
SP,PARDINHO,11,-23.0841,-48.3679
SP,PARIQUERA-ACU,35,-24.7147,-47.8742
SP,PARISI,2,-20.3034,-50.0163
SP,PATROCINIO PAULISTA,17,-20.6384,-47.2801
SP,PAULICEIA,10,-21.3153,-51.8321
SP,PAULINIA,120,-22.7542,-47.1488
SP,PAULISTANIA,4,-22.5768,-49.4008
SP,PAULO DE FARIA,18,-20.0296,-49.4
SP,PEDERNEIRAS,72,-22.3511,-48.7781
SP,PEDRA BELA,8,-22.7902,-46.4455
SP,PEDRANOPOLIS,11,-20.2474,-50.1129
SP,PEDREGULHO,22,-20.2535,-47.4775
SP,PEDREIRA,45,-22.7413,-46.8948
SP,PEDRINHAS PAULISTA,3,-22.8174,-50.7933
SP,PEDRO DE TOLEDO,15,-24.2764,-47.2354
